Airline,Flight_Type,Source,Destination,Stops,Journey_Date,Day_of_Week,Month,Departure_Time,Arrival_Time,Duration_Hours,Ticket_Class,Booking_Days_Before,Baggage_Allowance_Kg,Meal_Included,Fuel_Price_Impact,Peak_Season,Flight_Price_INR
GoAir,Domestic,Bangalore,Mumbai,0,2024-10-10,Thursday,October,Night,Morning,1,Economy,3,30,No,0.9787955472967523,No,7396
Emirates,International,Kolkata,Bangalore,0,2024-10-10,Thursday,October,Early Morning,Afternoon,2,Economy,95,25,No,0.9329634814110084,Yes,9110
Lufthansa,International,New York,Mumbai,2,2024-10-10,Thursday,October,Late Night,Evening,17,Business,76,25,Yes,0.8344068280007129,No,131665
Emirates,Domestic,Mumbai,New York,2,2024-10-10,Thursday,October,Morning,Afternoon,17,Economy,117,30,Yes,0.9654412661640615,Yes,129657
SpiceJet,International,Mumbai,Dubai,0,2024-10-10,Thursday,October,Afternoon,Night,3,First Class,148,20,No,0.9105687626112111,No,42130
Qatar Airways,Domestic,Delhi,Kolkata,1,2024-10-11,Friday,October,Evening,Evening,2,First Class,303,20,No,1.1735979034860722,No,17833
Emirates,International,Mumbai,New York,1,2024-10-11,Friday,October,Afternoon,Night,16,First Class,138,30,Yes,1.162879797650942,Yes,292498
Lufthansa,International,Hyderabad,Mumbai,1,2024-10-11,Friday,October,Early Morning,Early Morning,2,Economy,111,20,No,1.0589252654557872,No,4341
Emirates,International,Bangalore,Hyderabad,1,2024-10-11,Friday,October,Evening,Night,2,Business,72,30,No,1.1734626807881336,Yes,14736
Vistara,Domestic,Mumbai,Kolkata,0,2024-10-11,Friday,October,Evening,Late Night,2,First Class,177,30,No,1.1867658147862437,No,11578
Vistara,International,Delhi,Chennai,1,2024-10-11,Friday,October,Early Morning,Late Night,3,Economy,40,15,Yes,1.07699459321914,Yes,14247
GoAir,Domestic,Kolkata,Delhi,2,2024-10-11,Friday,October,Afternoon,Late Night,2,Economy,157,25,No,0.872591117369499,Yes,8751
Vistara,Domestic,Kolkata,Bangalore,0,2024-10-11,Friday,October,Afternoon,Afternoon,2,Economy,99,20,No,0.9066180418013371,No,8240
Vistara,Domestic,Dubai,Bangalore,0,2024-10-11,Friday,October,Afternoon,Afternoon,4,Economy,241,15,No,1.163132914211172,Yes,34328
IndiGo,Domestic,Kolkata,Delhi,2,2024-10-11,Friday,October,Evening,Early Morning,2,Economy,304,30,No,0.9686734652758299,Yes,9702
GoAir,International,Delhi,Dubai,0,2024-10-11,Friday,October,Afternoon,Night,4,Business,156,20,No,0.8200551473457219,No,16596
Qatar Airways,Domestic,Mumbai,London,2,2024-10-11,Friday,October,Night,Evening,9,Business,282,30,Yes,1.1634297529546984,Yes,173055
Vistara,International,Mumbai,Hyderabad,0,2024-10-11,Friday,October,Late Night,Morning,2,First Class,268,25,No,0.931147093428514,No,5078
Vistara,Domestic,Delhi,Chennai,0,2024-10-11,Friday,October,Late Night,Morning,2,Business,292,30,No,1.1341058032544789,No,8599
GoAir,International,Mumbai,New York,2,2024-10-12,Saturday,October,Afternoon,Afternoon,17,Economy,305,20,Yes,1.1766108565421487,Yes,231563
SpiceJet,International,Hyderabad,Kolkata,2,2024-10-12,Saturday,October,Morning,Late Night,2,First Class,176,25,No,0.8999143581014523,Yes,21935
Vistara,Domestic,Dubai,Mumbai,1,2024-10-12,Saturday,October,Afternoon,Night,4,First Class,111,25,Yes,1.1598778548901882,Yes,67503
Air India,International,Bangalore,Kolkata,2,2024-10-12,Saturday,October,Morning,Early Morning,2,Economy,325,30,No,1.1543710256378616,Yes,13686
GoAir,International,Bangalore,Dubai,1,2024-10-12,Saturday,October,Evening,Night,3,Economy,188,30,Yes,1.040246440388609,Yes,20229
GoAir,International,Bangalore,Kolkata,1,2024-10-12,Saturday,October,Late Night,Morning,2,First Class,228,30,No,1.0305719149839065,No,20516
Vistara,Domestic,Mumbai,Bangalore,0,2024-10-12,Saturday,October,Night,Evening,1,Economy,164,25,No,0.9928906939245491,No,6630
Air India,International,Mumbai,London,2,2024-10-12,Saturday,October,Evening,Early Morning,8,Economy,104,25,Yes,1.15548452767398,No,84566
Lufthansa,International,Delhi,Chennai,0,2024-10-12,Saturday,October,Early Morning,Evening,2,First Class,115,15,No,0.8308066728680747,Yes,24530
Qatar Airways,Domestic,Hyderabad,Delhi,0,2024-10-12,Saturday,October,Afternoon,Early Morning,2,Business,35,25,No,1.115081484292679,No,7285
Lufthansa,Domestic,Delhi,Hyderabad,2,2024-10-12,Saturday,October,Early Morning,Afternoon,3,Business,174,20,Yes,0.940410602210298,Yes,12064
Emirates,International,New York,Delhi,0,2024-10-12,Saturday,October,Night,Evening,16,Business,79,15,Yes,0.9058209810720584,Yes,149678
Lufthansa,International,Kolkata,Hyderabad,1,2024-10-12,Saturday,October,Late Night,Morning,2,Business,76,25,No,0.805245255286035,Yes,11902
Lufthansa,Domestic,Bangalore,Chennai,1,2024-10-12,Saturday,October,Afternoon,Morning,1,First Class,232,30,No,0.8935774475992994,Yes,4667
SpiceJet,Domestic,Mumbai,Chennai,0,2024-10-13,Sunday,October,Night,Morning,2,Economy,191,30,Yes,1.1351919983694394,No,9521
Air India,Domestic,Chennai,Bangalore,2,2024-10-13,Sunday,October,Early Morning,Afternoon,1,First Class,180,25,No,0.8841151313287062,No,6088
Emirates,International,Delhi,Kolkata,2,2024-10-13,Sunday,October,Morning,Morning,3,Business,35,20,No,1.1795292536528286,Yes,10870
Lufthansa,International,Hyderabad,Chennai,0,2024-10-13,Sunday,October,Night,Night,1,Economy,153,30,No,0.8411379517125456,Yes,3705
GoAir,Domestic,Mumbai,Dubai,2,2024-10-13,Sunday,October,Early Morning,Late Night,4,Economy,328,15,Yes,0.8562549871170753,Yes,14351
Vistara,Domestic,Hyderabad,Mumbai,2,2024-10-13,Sunday,October,Evening,Early Morning,2,Business,174,20,No,0.807808270218819,No,7139
GoAir,International,Hyderabad,Kolkata,0,2024-10-13,Sunday,October,Morning,Early Morning,2,Economy,12,30,Yes,0.9113976950101398,No,4552
Vistara,International,Mumbai,Dubai,0,2024-10-13,Sunday,October,Early Morning,Afternoon,4,Business,267,30,No,0.9910303400779573,Yes,26442
Qatar Airways,Domestic,Hyderabad,Mumbai,2,2024-10-13,Sunday,October,Late Night,Late Night,2,Economy,96,30,No,1.1145636666802532,Yes,7277
Vistara,International,Kolkata,Bangalore,1,2024-10-13,Sunday,October,Evening,Early Morning,3,Business,330,30,Yes,1.1295157896672916,Yes,18430
SpiceJet,International,Mumbai,Hyderabad,0,2024-10-13,Sunday,October,Evening,Night,1,Business,296,15,No,1.1810018606438537,Yes,7790
SpiceJet,International,Mumbai,Bangalore,2,2024-10-14,Monday,October,Night,Night,1,First Class,189,30,No,1.007049963062774,Yes,12811
GoAir,International,Mumbai,Hyderabad,1,2024-10-14,Monday,October,Night,Morning,2,Business,232,20,No,0.9677799760945437,No,3783
Vistara,International,Bangalore,Delhi,1,2024-10-14,Monday,October,Late Night,Early Morning,3,First Class,57,15,Yes,1.1997509265782742,Yes,17025
Air India,International,Delhi,New York,0,2024-10-14,Monday,October,Evening,Early Morning,15,First Class,209,20,Yes,1.0059638835643665,No,291632
Emirates,International,Dubai,Delhi,0,2024-10-14,Monday,October,Early Morning,Late Night,4,First Class,259,15,Yes,0.9531616116032947,No,44972
IndiGo,International,Hyderabad,Chennai,2,2024-10-14,Monday,October,Early Morning,Late Night,2,Economy,15,25,No,0.9098482562435053,No,6074
SpiceJet,Domestic,New York,Mumbai,2,2024-10-14,Monday,October,Evening,Late Night,16,First Class,285,30,Yes,0.8589356252544107,Yes,259812
Air India,Domestic,Mumbai,Delhi,1,2024-10-14,Monday,October,Morning,Morning,2,Economy,330,20,No,1.068967408193533,Yes,9374
Lufthansa,International,Mumbai,Chennai,1,2024-10-14,Monday,October,Morning,Morning,2,Business,176,20,Yes,0.9536790406731992,No,5558
IndiGo,International,Bangalore,Dubai,1,2024-10-15,Tuesday,October,Afternoon,Morning,3,First Class,295,25,Yes,0.8406308904721849,No,48137
IndiGo,International,Bangalore,Chennai,1,2024-10-15,Tuesday,October,Late Night,Evening,1,Economy,330,25,No,0.8035752062595455,No,4701
Qatar Airways,International,Hyderabad,Chennai,2,2024-10-15,Tuesday,October,Afternoon,Morning,1,First Class,73,20,No,1.1816099564026419,No,13947
Emirates,International,Hyderabad,Mumbai,1,2024-10-15,Tuesday,October,Night,Afternoon,2,Business,75,15,No,0.9607313420128426,Yes,9363
Emirates,International,Mumbai,Kolkata,0,2024-10-15,Tuesday,October,Late Night,Afternoon,3,Business,319,25,Yes,1.0193010854573084,No,12997
Qatar Airways,Domestic,Kolkata,Chennai,2,2024-10-15,Tuesday,October,Evening,Afternoon,3,First Class,283,30,Yes,1.1817904155095418,No,21893
Lufthansa,International,Delhi,Dubai,0,2024-10-15,Tuesday,October,Early Morning,Evening,4,Economy,89,15,Yes,1.0395314487619762,Yes,36783
Vistara,Domestic,Bangalore,Chennai,0,2024-10-15,Tuesday,October,Afternoon,Afternoon,0,Economy,215,15,No,0.8842600627733461,Yes,6836
Air India,Domestic,Mumbai,London,1,2024-10-15,Tuesday,October,Early Morning,Morning,9,Business,251,25,Yes,0.8428977670370698,Yes,87789
GoAir,International,Delhi,Bangalore,2,2024-10-15,Tuesday,October,Evening,Morning,2,First Class,268,15,No,1.0567224509484179,Yes,19471
Emirates,Domestic,New York,Mumbai,0,2024-10-15,Tuesday,October,Morning,Afternoon,17,First Class,330,15,Yes,0.824978873282901,No,253885
IndiGo,International,Bangalore,Dubai,0,2024-10-15,Tuesday,October,Early Morning,Night,3,Economy,276,15,No,1.0733645942907022,No,31144
Qatar Airways,Domestic,Mumbai,Hyderabad,2,2024-10-15,Tuesday,October,Morning,Late Night,1,First Class,220,30,No,0.9980628321819962,No,8381
IndiGo,Domestic,Mumbai,Chennai,1,2024-10-15,Tuesday,October,Early Morning,Late Night,1,First Class,330,30,No,0.9059752046393451,Yes,17996
Qatar Airways,Domestic,Chennai,Delhi,0,2024-10-15,Tuesday,October,Late Night,Evening,2,First Class,138,25,No,0.9179085513128319,No,17627
Lufthansa,Domestic,Kolkata,Chennai,0,2024-10-15,Tuesday,October,Evening,Night,3,First Class,330,20,No,1.1550558136575966,Yes,17580
Air India,International,Mumbai,Bangalore,2,2024-10-16,Wednesday,October,Night,Evening,2,First Class,269,25,No,1.0222489167821456,No,6601
SpiceJet,International,Bangalore,Chennai,0,2024-10-16,Wednesday,October,Evening,Early Morning,1,First Class,88,20,No,1.100963950878051,Yes,16347
Emirates,Domestic,Delhi,Dubai,1,2024-10-16,Wednesday,October,Evening,Morning,3,First Class,8,15,Yes,1.1327738797986981,Yes,36364
SpiceJet,International,Kolkata,Delhi,2,2024-10-16,Wednesday,October,Afternoon,Afternoon,3,Business,166,25,No,1.100204964632021,Yes,10503
Lufthansa,International,Delhi,Mumbai,1,2024-10-16,Wednesday,October,Night,Night,2,Economy,297,25,No,0.9370556956071888,No,8307
Lufthansa,International,London,Mumbai,0,2024-10-16,Wednesday,October,Night,Afternoon,10,Economy,155,20,Yes,1.1175759688415934,Yes,71500
Vistara,Domestic,Mumbai,New York,0,2024-10-16,Wednesday,October,Morning,Late Night,15,Economy,330,15,Yes,1.047337099296293,No,153683
IndiGo,International,Mumbai,Hyderabad,2,2024-10-16,Wednesday,October,Night,Evening,2,Business,35,30,No,1.1294550107053074,No,5894
Air India,International,Dubai,Mumbai,0,2024-10-16,Wednesday,October,Morning,Morning,3,Business,161,30,No,0.9345861740845061,No,33680
SpiceJet,International,Dubai,Bangalore,1,2024-10-16,Wednesday,October,Early Morning,Late Night,3,Business,212,25,Yes,1.1803109529975462,No,39862
Emirates,International,Kolkata,Delhi,2,2024-10-16,Wednesday,October,Evening,Early Morning,2,First Class,80,25,Yes,1.1897925193515646,No,11688
Emirates,International,Kolkata,Bangalore,2,2024-10-16,Wednesday,October,Late Night,Night,3,First Class,179,30,No,1.1222546449367883,No,25120
GoAir,International,Delhi,Bangalore,1,2024-10-16,Wednesday,October,Evening,Late Night,2,Economy,225,25,No,0.9416678212256754,Yes,7653
Qatar Airways,Domestic,Delhi,New York,2,2024-10-16,Wednesday,October,Early Morning,Night,16,First Class,94,15,Yes,1.126639554048677,Yes,336138
SpiceJet,Domestic,New York,Delhi,2,2024-10-17,Thursday,October,Evening,Late Night,15,Business,65,15,Yes,0.8661941079289828,Yes,237129
IndiGo,Domestic,Kolkata,Chennai,1,2024-10-17,Thursday,October,Afternoon,Late Night,2,Business,286,30,No,0.832627487034754,No,9139
Lufthansa,International,Kolkata,Hyderabad,1,2024-10-17,Thursday,October,Night,Evening,2,First Class,110,30,No,1.1693413192061153,Yes,19016
Vistara,International,Mumbai,Chennai,1,2024-10-17,Thursday,October,Morning,Morning,1,First Class,184,15,No,0.9597444526075113,Yes,17938
SpiceJet,Domestic,Chennai,Kolkata,0,2024-10-17,Thursday,October,Early Morning,Late Night,3,Business,83,25,No,0.816458944286321,No,9895
Air India,Domestic,Bangalore,Mumbai,1,2024-10-17,Thursday,October,Evening,Afternoon,1,Business,90,25,No,1.1084470611394224,No,6231
Emirates,International,Hyderabad,Kolkata,1,2024-10-17,Thursday,October,Evening,Late Night,3,First Class,135,20,Yes,1.0246821048078945,Yes,11346
SpiceJet,International,Delhi,New York,1,2024-10-17,Thursday,October,Late Night,Afternoon,16,Economy,123,15,Yes,0.808893924870561,No,69026
Air India,International,Bangalore,Hyderabad,2,2024-10-17,Thursday,October,Night,Night,2,Business,234,15,No,0.8727116765474284,No,8707
Emirates,International,Delhi,Mumbai,1,2024-10-17,Thursday,October,Morning,Late Night,2,Business,221,15,No,0.8112556816354097,No,10578
Air India,International,Chennai,Bangalore,0,2024-10-17,Thursday,October,Night,Late Night,1,Economy,58,25,No,0.9007152271836212,Yes,2872
GoAir,International,Hyderabad,Delhi,2,2024-10-17,Thursday,October,Late Night,Late Night,2,Business,327,30,No,0.9203853116506211,No,10635
Vistara,Domestic,Delhi,Bangalore,2,2024-10-17,Thursday,October,Afternoon,Early Morning,2,First Class,239,25,No,1.1305889004219742,No,21194
Lufthansa,International,Delhi,Mumbai,0,2024-10-18,Friday,October,Night,Late Night,2,First Class,41,25,No,0.9884663745055403,No,16827
GoAir,Domestic,Bangalore,Dubai,2,2024-10-18,Friday,October,Evening,Late Night,4,Economy,131,25,Yes,0.9901088030921097,Yes,35975
IndiGo,Domestic,Mumbai,Delhi,2,2024-10-18,Friday,October,Early Morning,Late Night,2,First Class,330,15,No,0.821558495477449,No,7826
Qatar Airways,International,Delhi,Bangalore,2,2024-10-18,Friday,October,Early Morning,Evening,2,Business,295,20,Yes,0.9763116888095446,Yes,15165
GoAir,International,Delhi,Chennai,2,2024-10-18,Friday,October,Early Morning,Evening,3,Economy,234,15,No,0.9150011907722477,Yes,8011
Qatar Airways,International,Dubai,Bangalore,0,2024-10-18,Friday,October,Evening,Night,4,Economy,239,20,No,1.0316967494557159,Yes,28602
Lufthansa,Domestic,Delhi,New York,2,2024-10-18,Friday,October,Morning,Early Morning,15,Economy,310,20,Yes,1.0391549308431542,No,104024
Lufthansa,International,Chennai,Bangalore,1,2024-10-18,Friday,October,Morning,Late Night,0,Business,330,30,No,1.1102882197546795,Yes,6467
Qatar Airways,International,Chennai,Delhi,1,2024-10-18,Friday,October,Evening,Evening,2,Business,302,25,No,1.0371540431720945,Yes,21059
Emirates,Domestic,Mumbai,London,2,2024-10-18,Friday,October,Morning,Night,8,Economy,207,15,Yes,1.1161332555715384,Yes,76914
Lufthansa,International,Delhi,Kolkata,0,2024-10-18,Friday,October,Afternoon,Early Morning,2,Business,102,15,No,1.016997045068229,No,6219
Lufthansa,Domestic,Chennai,Delhi,2,2024-10-18,Friday,October,Night,Night,3,First Class,314,20,Yes,0.9893444016370936,Yes,21460
Air India,Domestic,Bangalore,Kolkata,0,2024-10-19,Saturday,October,Late Night,Early Morning,2,First Class,174,20,No,1.1317005546064227,Yes,26625
Lufthansa,International,Bangalore,Hyderabad,2,2024-10-19,Saturday,October,Early Morning,Early Morning,2,Economy,69,25,No,1.143102288104963,Yes,6834
IndiGo,Domestic,Mumbai,New York,2,2024-10-19,Saturday,October,Early Morning,Evening,15,Business,223,25,Yes,1.0466827730115054,Yes,280017
GoAir,International,Bangalore,Mumbai,1,2024-10-19,Saturday,October,Early Morning,Early Morning,1,Economy,330,25,No,0.8933249964268789,No,4052
Emirates,Domestic,Delhi,Mumbai,0,2024-10-19,Saturday,October,Morning,Morning,2,Economy,252,15,Yes,1.0906083765408041,No,8556
GoAir,Domestic,London,Delhi,1,2024-10-19,Saturday,October,Late Night,Evening,10,Business,172,25,Yes,1.0034579167044815,No,97945
Qatar Airways,International,Mumbai,Hyderabad,0,2024-10-19,Saturday,October,Afternoon,Early Morning,2,Economy,36,30,No,0.9916920162473919,Yes,6718
Lufthansa,International,Chennai,Kolkata,0,2024-10-19,Saturday,October,Night,Early Morning,3,Business,194,20,No,1.165831630713829,No,8378
IndiGo,International,Hyderabad,Chennai,1,2024-10-19,Saturday,October,Late Night,Late Night,1,First Class,25,20,No,0.9715018628214309,Yes,7837
Qatar Airways,International,Dubai,Delhi,0,2024-10-19,Saturday,October,Early Morning,Evening,3,Economy,166,30,Yes,0.9915944188889583,Yes,34467
Qatar Airways,International,Hyderabad,Chennai,1,2024-10-19,Saturday,October,Morning,Night,2,Business,330,25,No,0.8437422197923127,Yes,7357
IndiGo,Domestic,Delhi,Dubai,0,2024-10-19,Saturday,October,Night,Night,4,Business,254,20,Yes,0.9926835988199945,Yes,34264
Air India,International,Delhi,Hyderabad,1,2024-10-19,Saturday,October,Early Morning,Morning,2,Business,190,15,No,1.166727546932376,No,15927
Qatar Airways,Domestic,Mumbai,Chennai,2,2024-10-19,Saturday,October,Early Morning,Late Night,1,Economy,321,15,No,1.0769763447941936,Yes,5485
SpiceJet,Domestic,Mumbai,London,1,2024-10-20,Sunday,October,Early Morning,Evening,8,Economy,50,30,Yes,1.0435185781810117,Yes,93155
Emirates,Domestic,Mumbai,Chennai,1,2024-10-20,Sunday,October,Early Morning,Early Morning,2,First Class,76,25,No,1.0892700666292208,Yes,20277
Vistara,Domestic,Chennai,Bangalore,1,2024-10-20,Sunday,October,Night,Evening,1,Business,265,30,No,1.013029905772298,No,6020
SpiceJet,Domestic,Hyderabad,Delhi,2,2024-10-20,Sunday,October,Evening,Early Morning,2,First Class,229,25,No,1.0604066429050554,No,20009
GoAir,International,Dubai,Mumbai,2,2024-10-20,Sunday,October,Early Morning,Morning,3,Economy,196,15,Yes,1.0722562010944334,No,13243
Qatar Airways,Domestic,Delhi,New York,1,2024-10-20,Sunday,October,Night,Evening,15,Business,330,25,Yes,1.1695848050328979,Yes,197341
Air India,Domestic,Kolkata,Chennai,2,2024-10-20,Sunday,October,Late Night,Afternoon,3,Economy,167,20,No,0.8577332681778486,No,6073
IndiGo,International,Mumbai,London,2,2024-10-20,Sunday,October,Early Morning,Night,8,Economy,151,30,Yes,0.8604715523033715,Yes,75110
Emirates,Domestic,Delhi,Mumbai,1,2024-10-20,Sunday,October,Afternoon,Night,2,Economy,317,20,No,1.0486222695245453,Yes,9367
Air India,International,Hyderabad,Kolkata,0,2024-10-20,Sunday,October,Night,Afternoon,2,Economy,189,30,No,1.0212023703907394,Yes,10060
SpiceJet,International,Chennai,Mumbai,2,2024-10-20,Sunday,October,Afternoon,Night,2,First Class,71,30,No,1.0672008865491278,No,15239
Vistara,International,Dubai,Bangalore,2,2024-10-20,Sunday,October,Afternoon,Early Morning,3,Economy,129,20,Yes,1.0357506736847424,No,19258
Air India,Domestic,Mumbai,Dubai,2,2024-10-20,Sunday,October,Evening,Evening,3,Business,253,20,Yes,1.1857379291068941,No,28929
SpiceJet,International,Chennai,Delhi,1,2024-10-20,Sunday,October,Late Night,Evening,2,Economy,330,25,No,0.9050148482285569,Yes,8549
Qatar Airways,International,Bangalore,Mumbai,1,2024-10-20,Sunday,October,Afternoon,Early Morning,2,Business,278,15,No,1.1328150000864605,No,12555
Vistara,International,Delhi,Mumbai,0,2024-10-20,Sunday,October,Evening,Night,3,Economy,101,25,Yes,0.8647684594619994,Yes,6485
Lufthansa,International,Kolkata,Mumbai,1,2024-10-20,Sunday,October,Afternoon,Night,2,First Class,330,30,No,0.8844649545990981,No,12575
Air India,International,Delhi,New York,2,2024-10-20,Sunday,October,Early Morning,Late Night,16,First Class,201,25,Yes,1.0947995808606104,Yes,401908
GoAir,Domestic,Kolkata,Chennai,0,2024-10-21,Monday,October,Late Night,Night,2,Economy,8,20,No,1.1747045717056368,Yes,11241
IndiGo,International,Mumbai,New York,2,2024-10-21,Monday,October,Late Night,Night,15,Economy,72,30,Yes,0.9723538032588898,No,73145
Qatar Airways,International,Mumbai,London,1,2024-10-21,Monday,October,Morning,Morning,8,Economy,136,20,Yes,1.1871763942007187,Yes,92408
